SID,NAME,ISO_TIME,LAT,LON,USA_WIND,dist_km
2010239N15118,LIONROCK,2010-08-27 15:00:00,16.2,117.8,28,958.1367731684506
2010239N15118,LIONROCK,2010-08-27 18:00:00,16.6,117.8,30,917.6959682959949
2010239N15118,LIONROCK,2010-08-27 21:00:00,17.0,117.8,30,877.6430528020852
2010239N15118,LIONROCK,2010-08-28 00:00:00,17.4,117.7,30,843.02180714343
2010239N15118,LIONROCK,2010-08-28 03:00:00,17.8,117.4,30,820.3937887534975
2010239N15118,LIONROCK,2010-08-28 06:00:00,18.3,117.1,30,791.6581925867798
2010239N15118,LIONROCK,2010-08-28 09:00:00,18.6,116.9,33,777.660119182446
2010239N15118,LIONROCK,2010-08-28 12:00:00,18.8,116.7,35,773.8016894225284
2010239N15118,LIONROCK,2010-08-28 15:00:00,19.0,116.6,35,764.0062690973232
2010239N15118,LIONROCK,2010-08-28 18:00:00,19.2,116.4,35,762.1545355391531
2010239N15118,LIONROCK,2010-08-28 21:00:00,19.4,116.3,35,753.8957255905825
2010239N15118,LIONROCK,2010-08-29 00:00:00,19.6,116.2,35,746.3295201254842
2010239N15118,LIONROCK,2010-08-29 03:00:00,19.9,116.2,35,724.3041619330829
2010239N15118,LIONROCK,2010-08-29 06:00:00,20.2,116.2,35,703.168035499765
2010239N15118,LIONROCK,2010-08-29 09:00:00,20.3,116.3,38,688.0947709676374
2010239N15118,LIONROCK,2010-08-29 12:00:00,20.5,116.4,40,666.2752200138785
2010239N15118,LIONROCK,2010-08-29 15:00:00,20.6,116.4,40,659.6320994640489
2010239N15118,LIONROCK,2010-08-29 18:00:00,20.7,116.5,40,644.6703487805322
2010239N15118,LIONROCK,2010-08-29 21:00:00,20.8,116.5,43,638.1949031917703
2010239N15118,LIONROCK,2010-08-30 00:00:00,20.8,116.6,45,629.7287288872394
2010239N15118,LIONROCK,2010-08-30 03:00:00,20.8,116.7,48,621.3170973438228
2010239N15118,LIONROCK,2010-08-30 06:00:00,20.8,116.8,50,612.9622578420169
2010239N15118,LIONROCK,2010-08-30 09:00:00,20.8,117.0,53,596.4325006482172
2010239N15118,LIONROCK,2010-08-30 12:00:00,20.7,117.1,55,595.245723056883
2010239N15118,LIONROCK,2010-08-30 15:00:00,20.7,117.2,55,587.2335551062702
2010239N15118,LIONROCK,2010-08-30 18:00:00,20.6,117.3,55,586.5822421029402
2010239N15118,LIONROCK,2010-08-30 21:00:00,20.5,117.4,58,586.3103919143923
2010239N15118,LIONROCK,2010-08-31 00:00:00,20.4,117.6,60,578.999401946029
2010239N15118,LIONROCK,2010-08-31 03:00:00,20.4,117.9,58,557.2882509812551
2010239N15118,LIONROCK,2010-08-31 06:00:00,20.4,118.2,55,536.4755033176483
2010239N15118,LIONROCK,2010-08-31 09:00:00,20.5,118.6,53,501.493802790057
2010239N15118,LIONROCK,2010-08-31 12:00:00,20.8,119.0,50,449.75385249847193
2010239N15118,LIONROCK,2010-08-31 15:00:00,21.1,119.3,50,404.4365324219964
2010239N15118,LIONROCK,2010-08-31 18:00:00,21.5,119.4,50,362.7594049370776
2010239N15118,LIONROCK,2010-08-31 21:00:00,21.9,119.5,50,322.1982774667069
2010239N15118,LIONROCK,2010-09-01 00:00:00,22.3,119.5,50,290.81213770976535
2010239N15118,LIONROCK,2010-09-01 03:00:00,22.6,119.4,53,278.0075540878237
2010239N15118,LIONROCK,2010-09-01 06:00:00,22.8,119.2,55,283.4445376999175
2010239N15118,LIONROCK,2010-09-01 09:00:00,23.0,119.0,55,291.8639796318604
2010239N15118,LIONROCK,2010-09-01 12:00:00,23.2,118.9,55,293.32492079715325
2010239N15118,LIONROCK,2010-09-01 15:00:00,23.3,118.6,53,319.35296573138595
2010239N15118,LIONROCK,2010-09-01 18:00:00,23.5,118.3,50,344.2285642015407
2010239N15118,LIONROCK,2010-09-01 21:00:00,23.7,117.9,48,381.318156166663
2010239N15118,LIONROCK,2010-09-02 00:00:00,23.9,117.4,45,430.2899429827284
2010239N15118,LIONROCK,2010-09-02 03:00:00,24.1,116.8,43,490.67838258109583
2010239N15118,LIONROCK,2010-09-02 06:00:00,24.2,116.2,40,551.6305055727134
2010239N15118,LIONROCK,2010-09-02 09:00:00,24.2,115.6,38,612.4800557067114
2010239N15118,LIONROCK,2010-09-02 12:00:00,24.1,115.1,35,663.2278802355247
2010239N15118,LIONROCK,2010-09-02 15:00:00,24.0,114.6,33,714.2203972217782
2010239N15118,LIONROCK,2010-09-02 18:00:00,23.9,114.2,30,755.2603228932708
2010239N15118,LIONROCK,2010-09-02 21:00:00,23.8,113.9,28,786.3154732333937
2010239N15118,LIONROCK,2010-09-03 00:00:00,23.7,113.6,25,817.5225543627728
2010239N15118,LIONROCK,2010-09-03 03:00:00,23.7,113.4,23,837.8314711373797
2010239N15118,LIONROCK,2010-09-03 06:00:00,23.6,113.2,20,859.0192012395843
2010239N15118,LIONROCK,2010-09-03 09:00:00,23.5,112.9, ,890.4855601758279
2010239N15118,LIONROCK,2010-09-03 12:00:00,23.5,112.7, ,910.7849742915727
2010239N15118,LIONROCK,2010-09-03 15:00:00,23.4,112.4, ,942.3579173486254
2010239N15118,LIONROCK,2010-09-03 18:00:00,23.4,112.2, ,962.6524618780785
2010239N15118,LIONROCK,2010-09-03 21:00:00,23.2,111.9, ,995.6669522491419
2010239N15118,LIONROCK,2010-09-04 00:00:00,22.9,111.6, ,1030.7738277117887
2010239N15118,LIONROCK,2010-09-04 03:00:00,22.7,111.4, ,1054.676554855382
2010239N15118,LIONROCK,2010-09-04 06:00:00,22.5,111.2, ,1078.948406304673
2010240N15142,KOMPASU,2010-08-27 18:00:00,14.6,142.2,15,2395.3906004410105
2010240N15142,KOMPASU,2010-08-27 21:00:00,15.2,141.5,18,2297.3556197370986
2010240N15142,KOMPASU,2010-08-28 00:00:00,15.8,140.9,20,2209.2862007431236
2010240N15142,KOMPASU,2010-08-28 03:00:00,16.4,140.3,23,2121.8480503901733
2010240N15142,KOMPASU,2010-08-28 06:00:00,17.1,139.8,25,2039.9503772933056
2010240N15142,KOMPASU,2010-08-28 09:00:00,17.8,139.4,28,1969.136104858272
2010240N15142,KOMPASU,2010-08-28 12:00:00,18.5,139.0,30,1900.0439588586662
2010240N15142,KOMPASU,2010-08-28 15:00:00,19.0,138.4,33,1820.9477548950404
2010240N15142,KOMPASU,2010-08-28 18:00:00,19.5,137.7,35,1732.7297315753403
2010240N15142,KOMPASU,2010-08-28 21:00:00,20.0,137.0,38,1645.263839014776
2010240N15142,KOMPASU,2010-08-29 00:00:00,20.5,136.4,40,1568.6012905497205
2010240N15142,KOMPASU,2010-08-29 03:00:00,20.8,135.9,43,1509.1466429708205
2010240N15142,KOMPASU,2010-08-29 06:00:00,21.2,135.3,45,1437.08855172683
2010240N15142,KOMPASU,2010-08-29 09:00:00,21.4,134.8,45,1381.3014203792795
2010240N15142,KOMPASU,2010-08-29 12:00:00,21.6,134.3,45,1325.6592458787866
2010240N15142,KOMPASU,2010-08-29 15:00:00,21.9,133.8,50,1267.6059071500692
2010240N15142,KOMPASU,2010-08-29 18:00:00,22.2,133.3,55,1210.0631593405215
2010240N15142,KOMPASU,2010-08-29 21:00:00,22.5,132.8,58,1153.0959345633767
2010240N15142,KOMPASU,2010-08-30 00:00:00,22.8,132.4,60,1106.8989281873482
2010240N15142,KOMPASU,2010-08-30 03:00:00,23.1,132.1,65,1071.621573853071
2010240N15142,KOMPASU,2010-08-30 06:00:00,23.3,131.8,70,1038.454123607774
2010240N15142,KOMPASU,2010-08-30 09:00:00,23.5,131.5,75,1005.7020465889423
2010240N15142,KOMPASU,2010-08-30 12:00:00,23.8,131.2,80,972.6712267770522
2010240N15142,KOMPASU,2010-08-30 15:00:00,24.1,130.7,85,920.4932755787352
2010240N15142,KOMPASU,2010-08-30 18:00:00,24.5,130.3,90,880.0326029347448
2010240N15142,KOMPASU,2010-08-30 21:00:00,24.8,129.8,93,831.2457415877456
2010240N15142,KOMPASU,2010-08-31 00:00:00,25.2,129.4,95,795.7752973792943
2010240N15142,KOMPASU,2010-08-31 03:00:00,25.6,128.9,95,753.8309452708085
2010240N15142,KOMPASU,2010-08-31 06:00:00,26.2,128.5,95,732.150509297639
2010240N15142,KOMPASU,2010-08-31 08:00:00,26.6,128.1,97,709.938169479402
2010240N15142,KOMPASU,2010-08-31 09:00:00,26.7,128.0,98,705.1107428909291
2010240N15142,KOMPASU,2010-08-31 12:00:00,27.4,127.4,100,688.4515030986572
2010240N15142,KOMPASU,2010-08-31 15:00:00,28.0,126.8,100,679.1124813364155
2010240N15142,KOMPASU,2010-08-31 18:00:00,28.7,126.2,100,690.2006061900408
2010240N15142,KOMPASU,2010-08-31 21:00:00,29.5,125.6,103,724.3878438071816
2010240N15142,KOMPASU,2010-09-01 00:00:00,30.4,125.2,105,791.0382624364863
2010240N15142,KOMPASU,2010-09-01 03:00:00,31.3,124.8,103,866.2312890923536
2010240N15142,KOMPASU,2010-09-01 06:00:00,32.3,124.7,100,967.2281396659002
2010240N15142,KOMPASU,2010-09-01 09:00:00,33.3,124.6,98,1070.384960059088
2010240N15142,KOMPASU,2010-09-01 12:00:00,34.3,124.8,95,1182.3342520840617
2010240N15142,KOMPASU,2010-09-01 15:00:00,35.4,124.9,88,1302.700597912577
2010240N15142,KOMPASU,2010-09-01 18:00:00,36.4,125.4,80,1421.8377900005587
2010240N15142,KOMPASU,2010-09-01 21:00:00,37.3,126.1,73,1535.5072310525757
2010240N15142,KOMPASU,2010-09-02 00:00:00,38.1,127.2,65,1650.909653905267
2010240N15142,KOMPASU,2010-09-02 03:00:00,38.7,128.4,63,1751.7006955666038
2010240N15142,KOMPASU,2010-09-02 06:00:00,39.3,129.7,60,1859.537888870036
2010240N15142,KOMPASU,2010-09-02 09:00:00,39.7,131.0,55,1951.1876684958013
2010240N15142,KOMPASU,2010-09-02 12:00:00,40.1,132.3,50,2046.3919381853764
2010240N15142,KOMPASU,2010-09-02 15:00:00,40.5,133.6,48,2144.554860156727
2010240N15142,KOMPASU,2010-09-02 18:00:00,40.8,134.8,45,2231.2263806928972
2010240N15142,KOMPASU,2010-09-02 21:00:00,41.2,136.1,43,2333.904083564171
2010240N15142,KOMPASU,2010-09-03 00:00:00,41.4,137.4,40,2421.6786847627613
2010240N15142,KOMPASU,2010-09-03 03:00:00,41.8,138.7,38,2527.890999427517
2010240N15142,KOMPASU,2010-09-03 06:00:00,42.0,140.2,35,2631.625165664621
2010240N15142,KOMPASU,2010-09-03 09:00:00,41.8,142.6, ,2766.22653142502
2010240N15142,KOMPASU,2010-09-03 12:00:00,41.4,145.0, ,2899.5322535640507
2010240N15142,KOMPASU,2010-09-03 15:00:00,41.2,147.1, ,3034.9836196727447
2010240N15142,KOMPASU,2010-09-03 18:00:00,40.9,149.3, ,3179.4711001212368
2010240N15142,KOMPASU,2010-09-03 21:00:00,40.4,151.6, ,3330.0420220529872
2010240N15142,KOMPASU,2010-09-04 00:00:00,39.9,154.0, ,3497.909946934334
2010240N15142,KOMPASU,2010-09-04 03:00:00,39.6,156.4, ,3681.07733723383
2010240N15142,KOMPASU,2010-09-04 06:00:00,39.4,158.8, ,3872.576385943868
2010240N15142,KOMPASU,2010-09-04 09:00:00,39.0,161.1, ,4054.6766391970827
2010240N15142,KOMPASU,2010-09-04 12:00:00,38.9,163.3, ,4238.984264837318
2010240N15142,KOMPASU,2010-09-04 15:00:00,39.1,165.3, ,4413.0814426914085
2010240N15142,KOMPASU,2010-09-04 18:00:00,39.7,167.3, ,4593.001995856341
2010240N15142,KOMPASU,2010-09-04 21:00:00,40.5,169.4, ,4782.104803077706
2010240N15142,KOMPASU,2010-09-05 00:00:00,41.4,171.4, ,4961.306883531657
2010240N15142,KOMPASU,2010-09-05 03:00:00,42.2,173.2, ,5119.798394243854
2010240N15142,KOMPASU,2010-09-05 06:00:00,43.4,174.8, ,5264.22435692709
2010240N15142,KOMPASU,2010-09-05 09:00:00,45.2,176.3, ,5405.499106283438
2010240N15142,KOMPASU,2010-09-05 12:00:00,47.2,177.6, ,5532.166405065338
2010240N15142,KOMPASU,2010-09-05 15:00:00,48.7,178.7, ,5635.37163510862
2010240N15142,KOMPASU,2010-09-05 18:00:00,50.0,179.3, ,5698.573945605095
2010240N15142,KOMPASU,2010-09-05 21:00:00,51.5,179.4, ,5731.155863017501
2010240N15142,KOMPASU,2010-09-06 00:00:00,52.9,179.3, ,5751.415584275545
2010240N15142,KOMPASU,2010-09-06 03:00:00,53.7,179.4, ,5774.658642301932
2010240N15142,KOMPASU,2010-09-06 06:00:00,54.4,179.8, ,5815.371036614361
2010240N15142,KOMPASU,2010-09-06 09:00:00,55.3,180.5, ,5878.911912303119
2010240N15142,KOMPASU,2010-09-06 12:00:00,56.4,181.4, ,5957.983361628721
2010241N25125,NAMTHEUN,2010-08-29 00:00:00,24.9,124.5,15,305.87256942055916
2010241N25125,NAMTHEUN,2010-08-29 03:00:00,25.1,124.2,18,285.5535046194162
2010241N25125,NAMTHEUN,2010-08-29 06:00:00,25.2,124.1,20,281.262259710444
2010241N25125,NAMTHEUN,2010-08-29 09:00:00,25.4,124.0,20,283.46197907498834
2010241N25125,NAMTHEUN,2010-08-29 12:00:00,25.5,123.9,20,281.2263085419045
2010241N25125,NAMTHEUN,2010-08-29 15:00:00,25.6,123.7,20,271.9761904077725
2010241N25125,NAMTHEUN,2010-08-29 18:00:00,25.8,123.5,20,272.3067444435904
2010241N25125,NAMTHEUN,2010-08-29 21:00:00,25.9,123.4,23,273.72690205489386
2010241N25125,NAMTHEUN,2010-08-30 00:00:00,26.0,123.2,25,269.9522510295134
2010241N25125,NAMTHEUN,2010-08-30 03:00:00,26.1,123.0,28,268.12668807757063
2010241N25125,NAMTHEUN,2010-08-30 06:00:00,26.1,122.7,30,253.93373990551547
2010241N25125,NAMTHEUN,2010-08-30 09:00:00,26.1,122.4,33,242.69013869440957
2010241N25125,NAMTHEUN,2010-08-30 12:00:00,26.0,122.0,35,222.04085491418252
2010241N25125,NAMTHEUN,2010-08-30 15:00:00,25.8,121.7,38,196.81044456660567
2010241N25125,NAMTHEUN,2010-08-30 18:00:00,25.7,121.4,40,187.04958165633292
2010241N25125,NAMTHEUN,2010-08-30 21:00:00,25.6,121.1,40,182.54372575562536
2010241N25125,NAMTHEUN,2010-08-31 00:00:00,25.5,120.8,40,183.6922431751474
2010241N25125,NAMTHEUN,2010-08-31 03:00:00,25.4,120.4,38,196.63833509273164
2010241N25125,NAMTHEUN,2010-08-31 06:00:00,25.3,120.2,35,202.13805933561846
2010241N25125,NAMTHEUN,2010-08-31 09:00:00,25.2,120.0,35,210.063039834776
2010241N25125,NAMTHEUN,2010-08-31 12:00:00,25.1,119.7,35,228.73328528836407
2010241N25125,NAMTHEUN,2010-08-31 15:00:00,25.0,119.5,33,241.14500483924877
2010241N25125,NAMTHEUN,2010-08-31 18:00:00,24.8,119.1,30,270.28989589694584
2010243N12146,MALOU,2010-08-31 06:00:00,11.8,145.7,15,2879.629136573934
2010243N12146,MALOU,2010-08-31 09:00:00,12.2,145.4,15,2828.657926405677
2010243N12146,MALOU,2010-08-31 12:00:00,12.6,145.1,15,2777.902375279771
2010243N12146,MALOU,2010-08-31 15:00:00,13.0,144.7,15,2718.0011695300564
2010243N12146,MALOU,2010-08-31 18:00:00,13.4,144.3,15,2658.2830368887944
2010243N12146,MALOU,2010-08-31 21:00:00,13.7,143.9,15,2604.21121061091
2010243N12146,MALOU,2010-09-01 00:00:00,14.0,143.5,15,2550.2223373612383
2010243N12146,MALOU,2010-09-01 03:00:00,14.3,143.1,15,2496.320454291963
2010243N12146,MALOU,2010-09-01 06:00:00,14.6,142.7,15,2442.5098730482987
2010243N12146,MALOU,2010-09-01 09:00:00,15.0,142.1,18,2364.605539199761
2010243N12146,MALOU,2010-09-01 12:00:00,15.5,141.5,20,2281.673819360258
2010243N12146,MALOU,2010-09-01 15:00:00,16.1,140.8,20,2184.525516442639
2010243N12146,MALOU,2010-09-01 18:00:00,16.8,140.1,20,2083.105245276227
2010243N12146,MALOU,2010-09-01 21:00:00,17.4,139.5,23,1996.9980527174796
2010243N12146,MALOU,2010-09-02 00:00:00,18.0,138.8,25,1902.0548544629085
2010243N12146,MALOU,2010-09-02 03:00:00,18.7,138.1,28,1803.7656605850748
2010243N12146,MALOU,2010-09-02 06:00:00,19.4,137.4,30,1707.002563789508
2010243N12146,MALOU,2010-09-02 09:00:00,20.2,136.7,30,1608.5270826843466
2010243N12146,MALOU,2010-09-02 12:00:00,20.9,136.1,30,1526.0139669146436
2010243N12146,MALOU,2010-09-02 15:00:00,21.5,135.3,30,1428.6833604996093
2010243N12146,MALOU,2010-09-02 18:00:00,21.9,134.5,30,1338.0058843221716
2010243N12146,MALOU,2010-09-02 21:00:00,22.3,133.7,30,1248.159667239031
2010243N12146,MALOU,2010-09-03 00:00:00,22.6,132.8,30,1151.0878627050276
2010243N12146,MALOU,2010-09-03 03:00:00,23.0,131.8,30,1042.7654790500378
2010243N12146,MALOU,2010-09-03 06:00:00,23.3,130.9,30,947.1572312793447
2010243N12146,MALOU,2010-09-03 09:00:00,23.6,130.2,30,872.7250210443013
2010243N12146,MALOU,2010-09-03 12:00:00,23.8,129.7,30,820.3368112022337
2010243N12146,MALOU,2010-09-03 15:00:00,24.0,129.1,33,758.3878891730459
2010243N12146,MALOU,2010-09-03 18:00:00,24.2,128.6,35,707.3091385697127
2010243N12146,MALOU,2010-09-03 21:00:00,24.3,128.3,35,677.0168896619122
2010243N12146,MALOU,2010-09-04 00:00:00,24.5,128.0,35,647.5228160752512
2010243N12146,MALOU,2010-09-04 03:00:00,24.8,127.8,35,630.2322572198426
2010243N12146,MALOU,2010-09-04 06:00:00,25.3,127.6,35,619.2336152935732
2010243N12146,MALOU,2010-09-04 09:00:00,26.0,127.3,35,611.5253186658625
2010243N12146,MALOU,2010-09-04 12:00:00,26.8,127.0,35,620.6961324553657
2010243N12146,MALOU,2010-09-04 15:00:00,27.2,126.7,35,618.2096462808825
2010243N12146,MALOU,2010-09-04 18:00:00,27.7,126.5,35,635.1825120236346
2010243N12146,MALOU,2010-09-04 21:00:00,28.1,126.3,35,649.5226569899855
2010243N12146,MALOU,2010-09-05 00:00:00,28.7,126.2,35,690.2006061900408
2010243N12146,MALOU,2010-09-05 03:00:00,29.1,126.1,35,717.535624375805
2010243N12146,MALOU,2010-09-05 06:00:00,29.6,126.1,35,761.3864819289465
2010243N12146,MALOU,2010-09-05 09:00:00,30.0,126.1,35,797.517759699075
2010243N12146,MALOU,2010-09-05 12:00:00,30.5,126.2,35,849.0014498618547
2010243N12146,MALOU,2010-09-05 15:00:00,30.9,126.3,38,891.599517273093
2010243N12146,MALOU,2010-09-05 18:00:00,31.3,126.4,40,934.4348804610726
2010243N12146,MALOU,2010-09-05 21:00:00,31.6,126.4,40,963.0953294860177
2010243N12146,MALOU,2010-09-06 00:00:00,31.9,126.5,40,996.7054838740685
2010243N12146,MALOU,2010-09-06 03:00:00,32.1,126.6,40,1020.6914408886715
2010243N12146,MALOU,2010-09-06 06:00:00,32.3,126.8,40,1049.3526707124843
2010243N12146,MALOU,2010-09-06 09:00:00,32.6,127.0,43,1087.6239626471945
2010243N12146,MALOU,2010-09-06 12:00:00,32.9,127.3,45,1130.600959896928
2010243N12146,MALOU,2010-09-06 15:00:00,33.1,127.7,45,1168.9964512839877
2010243N12146,MALOU,2010-09-06 18:00:00,33.4,128.1,45,1217.08762630893
2010243N12146,MALOU,2010-09-06 21:00:00,33.7,128.4,43,1260.2066378857314
2010243N12146,MALOU,2010-09-07 00:00:00,34.0,128.8,40,1308.4315738914343
2010243N12146,MALOU,2010-09-07 02:00:00,34.3,129.2,38,1356.738010799502
2010243N12146,MALOU,2010-09-07 03:00:00,34.4,129.5,38,1381.6733594885259
2010243N12146,MALOU,2010-09-07 06:00:00,34.9,130.4,35,1475.3014863601775
2010243N12146,MALOU,2010-09-07 09:00:00,35.2,131.2,35,1546.5898182019744
2010243N12146,MALOU,2010-09-07 12:00:00,35.6,132.0,35,1627.2134280275657
2010243N12146,MALOU,2010-09-07 15:00:00,35.7,133.0,33,1695.8275603602121
2010243N12146,MALOU,2010-09-07 18:00:00,35.8,133.8,30,1754.0832516599833
2010243N12146,MALOU,2010-09-07 21:00:00,35.9,134.6,30,1813.6585831979448
2010243N12146,MALOU,2010-09-08 00:00:00,35.8,135.6,30,1873.436597575782
2010243N12146,MALOU,2010-09-08 02:00:00,35.7,136.4,28,1922.1218154019411
2010243N12146,MALOU,2010-09-08 03:00:00,35.6,136.9,28,1951.036235523715
2010243N12146,MALOU,2010-09-08 06:00:00,35.4,138.5,25,2056.583049703477
2010243N12146,MALOU,2010-09-08 09:00:00,35.3,139.7,25,2142.8664019203748
2010243N12146,MALOU,2010-09-08 12:00:00,35.3,140.6,25,2213.529189488663
2010243N12146,MALOU,2010-09-08 15:00:00,35.2,141.2, ,2255.97475093223
2010243N12146,MALOU,2010-09-08 18:00:00,35.1,141.7, ,2291.121493827459
2010243N12146,MALOU,2010-09-08 21:00:00,34.9,142.3, ,2330.212992215807
2010243N12146,MALOU,2010-09-09 00:00:00,34.8,142.9, ,2375.0712963337373
2010243N12146,MALOU,2010-09-09 03:00:00,34.6,143.2, ,2391.021640284424
2010243N12146,MALOU,2010-09-09 06:00:00,34.6,143.6, ,2424.626388820564
2010243N12146,MALOU,2010-09-09 09:00:00,34.4,144.0, ,2449.918558047828
2010243N12146,MALOU,2010-09-09 12:00:00,34.4,144.5, ,2492.5194491960137
2010243N12146,MALOU,2010-09-09 15:00:00,34.2,145.1, ,2536.116528556566
2010243N12146,MALOU,2010-09-09 18:00:00,34.2,145.8, ,2596.6841582412767
2010243N12146,MALOU,2010-09-09 21:00:00,34.1,146.5, ,2654.045123324752
2010243N12146,MALOU,2010-09-10 00:00:00,34.0,147.2, ,2712.027250834362
2010243N12146,MALOU,2010-09-10 03:00:00,33.9,147.8, ,2761.7421002335836
2010243N12146,MALOU,2010-09-10 06:00:00,33.8,148.3, ,2803.013954838891
2010249N24125,MERANTI,2010-09-06 06:00:00,23.9,124.8,15,322.1689607949307
2010249N24125,MERANTI,2010-09-06 09:00:00,23.5,124.8,15,327.6999888778699
2010249N24125,MERANTI,2010-09-06 12:00:00,23.2,124.7,15,325.89278904367376
2010249N24125,MERANTI,2010-09-06 15:00:00,23.0,124.5,15,314.0380853791414
2010249N24125,MERANTI,2010-09-06 18:00:00,22.8,124.3,15,304.66015362060534
2010249N24125,MERANTI,2010-09-06 21:00:00,22.6,124.1,18,297.99970265412315
2010249N24125,MERANTI,2010-09-07 00:00:00,22.5,123.8,20,279.2939850667745
2010249N24125,MERANTI,2010-09-07 03:00:00,22.4,123.5,20,263.27084167082336
2010249N24125,MERANTI,2010-09-07 06:00:00,22.3,123.2,20,250.45424320629797
2010249N24125,MERANTI,2010-09-07 09:00:00,22.2,122.8,20,236.0305917912726
2010249N24125,MERANTI,2010-09-07 12:00:00,22.0,122.3,20,235.9521610718997
2010249N24125,MERANTI,2010-09-07 15:00:00,21.7,121.9,23,260.65112016482936
2010249N24125,MERANTI,2010-09-07 18:00:00,21.5,121.4,25,282.45301149704267
2010249N24125,MERANTI,2010-09-07 21:00:00,21.2,121.0,28,321.4267979184005
2010249N24125,MERANTI,2010-09-08 00:00:00,21.0,120.7,30,350.3848698683865
2010249N24125,MERANTI,2010-09-08 03:00:00,20.8,120.3,30,384.49606884290563
2010249N24125,MERANTI,2010-09-08 06:00:00,20.7,119.9,30,411.00126388819984
2010249N24125,MERANTI,2010-09-08 09:00:00,20.7,119.7,33,420.3205278809313
2010249N24125,MERANTI,2010-09-08 12:00:00,20.7,119.5,35,430.4208982234618
2010249N24125,MERANTI,2010-09-08 15:00:00,20.7,119.3,38,441.24872140328245
2010249N24125,MERANTI,2010-09-08 18:00:00,20.8,119.2,40,437.69794313809297
2010249N24125,MERANTI,2010-09-08 21:00:00,21.0,119.3,43,413.4985270641798
2010249N24125,MERANTI,2010-09-09 00:00:00,21.3,119.4,45,380.3703470628036
2010249N24125,MERANTI,2010-09-09 03:00:00,21.7,119.3,48,352.54331029079395
2010249N24125,MERANTI,2010-09-09 06:00:00,22.3,119.1,50,322.59864852389086
2010249N24125,MERANTI,2010-09-09 09:00:00,22.7,119.0,58,306.77095661562265
2010249N24125,MERANTI,2010-09-09 12:00:00,23.1,119.0,65,287.5834701829759
2010249N24125,MERANTI,2010-09-09 15:00:00,23.7,118.9,65,280.2846230114043
2010249N24125,MERANTI,2010-09-09 18:00:00,24.3,118.8,65,288.90470174567287
2010249N24125,MERANTI,2010-09-09 21:00:00,24.9,118.7,58,312.12092461763643
2010249N24125,MERANTI,2010-09-10 00:00:00,25.4,118.7,50,333.0145037226282
2010249N24125,MERANTI,2010-09-10 03:00:00,26.1,118.6,45,382.35842287830974
2010249N24125,MERANTI,2010-09-10 06:00:00,26.8,118.7,40,426.0346128574223
2010249N24125,MERANTI,2010-09-10 09:00:00,27.3,118.9,35,455.0659241156899
2010249N24125,MERANTI,2010-09-10 12:00:00,27.9,119.1,30,499.12724229124564
2010249N24125,MERANTI,2010-09-10 15:00:00,28.4,119.4,28,534.3756181980301
2010249N24125,MERANTI,2010-09-10 18:00:00,29.1,119.8,25,592.3366947337765
2010249N24125,MERANTI,2010-09-10 21:00:00,29.8,120.3,23,654.9163541858969
2010249N24125,MERANTI,2010-09-11 00:00:00,30.5,121.0,20,722.01529220825
2010249N24125,MERANTI,2010-09-11 03:00:00,31.2,121.6,20,797.1517258150842
2010249N24125,MERANTI,2010-09-11 06:00:00,31.8,122.3,20,866.3413710937467
2010249N24125,MERANTI,2010-09-11 09:00:00,32.3,123.1,20,930.6092942833213
2010249N24125,MERANTI,2010-09-11 12:00:00,32.9,124.0,20,1012.8672017658175
2010249N24125,MERANTI,2010-09-11 15:00:00,33.6,124.7,20,1105.0053460862894
2010249N24125,MERANTI,2010-09-11 18:00:00,34.4,125.6,20,1215.2356235843183
2010249N24125,MERANTI,2010-09-11 21:00:00,35.4,127.4, ,1380.6729918293524
2010249N24125,MERANTI,2010-09-12 00:00:00,36.3,129.5, ,1558.390691748546
2010249N24125,MERANTI,2010-09-12 03:00:00,37.0,131.0, ,1696.2623328051695
2010249N24125,MERANTI,2010-09-12 06:00:00,37.6,132.5, ,1828.1712929321368
2010249N24125,MERANTI,2010-09-12 09:00:00,37.9,134.1, ,1943.0506000707194
2010249N24125,MERANTI,2010-09-12 12:00:00,38.2,135.7, ,2062.527623099111
